date,official,terminal_mode,soc0_actual,soc24_actual,soc24_plan,purchase_kwh,plan_cost,emergency_kwh,emergency_slots,emergency_cost,total_cost,curtail_kwh,load_mae_kw,load_rmse_kw,pv_mae_kw,pv_rmse_kw,xgb_used,n_simultaneous_plan,max_unserved_kwh
2025-01-01,False,none,6000.0,1200.0,1200.0,54149.36558,32909.765220367,34869.62267943333,93,179647.8144226213,212557.5796429883,0.0,677.5743,799.5381104558993,842.9938875,1217.1863168434993,False,0,0.0
2025-01-02,False,none,1200.0,1257.4894511851855,1200.0,96806.441815,61803.3634402621,1478.6626691999825,18,7070.707269282611,68874.07070954471,366.7949666666681,119.12411965060765,153.88881706826913,58.667449143485214,130.6717440677405,True,0,0.0
2025-01-03,False,none,1257.4894511851855,8482.252130629633,1200.0,98236.531747,62988.3106714242,0.0,0,0.0,62988.3106714242,42846.99019703704,1909.625014328342,2088.1565415173186,100.35303207068442,228.79366515552152,True,0,0.0
2025-01-04,False,none,8482.252130629633,1200.0,1200.0,38659.962133,20852.309558905,2035.589241133336,15,12769.496068702305,33621.805627607304,307.59258971193367,183.71212513020834,241.99534201658506,80.22904713602068,180.4938149503282,True,0,0.0
2025-01-05,False,none,1200.0,1200.0,1200.0,41471.543476,21426.0453609787,51271.08615773333,102,254204.68454263834,275630.72990361706,0.0,2204.398518012153,2426.2921099961372,72.96029936622679,167.0040972779535,True,0,0.0
2025-01-06,False,none,1200.0,1235.4099712962966,1200.0,93304.822769,59333.27314891449,2206.157252099991,17,12259.48254470043,71592.75569361492,116.84354333333431,113.3405974392361,148.4131219579277,70.5816574004703,132.00874168601,True,0,0.0
2025-01-07,False,none,1235.4099712962966,1200.0,1200.0,63270.6615,35945.352019533995,32001.5339616,81,172316.1044610244,208261.45648055838,55.36640000000045,1312.0366188123915,1651.9743669284642,126.46242522046204,273.95041367969026,True,0,0.0
2025-01-08,False,none,1200.0,1200.0,1200.0,93229.053448,58685.0603580514,3437.719120266661,21,18882.911127571486,77567.97148562288,2391.9618678189277,199.78142194552953,235.02408623330965,137.26181014451947,348.1002655870001,True,0,0.0
2025-01-09,False,none,1200.0,1222.076634,1200.0,94481.980279,60347.8864871705,1734.051880799991,15,10628.739632843477,70976.62612001397,250.91753333333372,110.31126920030383,145.57080580100603,88.4899957183275,199.01710702036266,True,0,0.0
2025-01-10,False,none,1222.076634,7283.076104888887,1200.0,84925.6051974,52550.12883817956,0.0,0,0.0,52550.12883817956,30523.817859457617,1477.3299059922958,1601.4906596615729,99.02677431733626,190.65615626706045,True,0,0.0
2025-01-11,False,none,7283.076104888887,1200.0,1200.0,42868.3369,23139.85751242,315.0474559333317,7,1451.4784491670591,24591.335961587058,1104.1656752674917,106.15204229871964,132.26653325545598,74.91282235272625,150.9665996654484,True,0,0.0
2025-01-12,False,none,1200.0,1200.0,1200.0,87516.478225,54591.6509758281,7772.386468266654,36,44724.164108717945,99315.81508454605,58.61651666666717,318.0237731391059,388.4768277644463,78.6684081460615,155.02859339834285,True,0,0.0
