date,official,q_load,q_pv,q_source,feature_value,feature_percentile,soc0_actual,soc24_actual,soc24_plan,purchase_kwh,plan_cost,emergency_kwh,emergency_slots,emergency_cost,total_cost,curtail_kwh
2025-02-11,True,0.8,0.2,warmup,309.0317878519123,,2075.5111704444453,1342.9726237777786,1200.0,84201.343036,58531.2832548501,152.0727367666673,6,856.2753982439376,59387.55865309404,5819.157085061735
2025-02-12,True,0.8,0.2,warmup,290.94336343429563,,1342.9726237777786,2058.574050370369,1200.0,86790.31033,59686.0777795776,0.0,0,0.0,59686.0777795776,6878.734946098766
2025-02-13,True,0.8,0.2,warmup,274.6082763547825,,2058.574050370369,2225.0322751111125,1200.0,87647.4822709,60564.00081778914,0.0,0,0.0,60564.00081778914,12483.276499176955
2025-02-14,True,0.8,0.2,warmup,302.27744022243644,,2225.0322751111125,2487.3432978148144,1200.0,40987.055083,17457.4000596656,0.0,0,0.0,17457.4000596656,7392.356223246916
2025-02-15,True,0.8,0.2,warmup,274.02597376876145,,2487.3432978148144,2055.0375815925922,1200.0,39906.3266826,17288.866477664997,0.0,0,0.0,17288.866477664997,7628.271621859262
2025-02-16,True,0.8,0.2,warmup,272.54606241433856,,2055.0375815925922,1996.9039800740738,1200.0,84675.336994,58815.453222877004,0.0,0,0.0,58815.453222877004,5300.936925576137
2025-02-17,True,0.8,0.2,warmup,269.2638603416224,,1996.9039800740738,1860.258076037039,1200.0,83870.26348940001,57536.463947233846,0.0,0,0.0,57536.463947233846,9022.208822972027
2025-02-18,True,0.8,0.2,warmup,257.56607243032016,,1860.258076037039,1591.7257735555559,1200.0,80904.6305141,54401.99350759754,0.0,0,0.0,54401.99350759754,4886.636555032925
2025-02-19,True,0.8,0.2,warmup,262.5890691714686,,1591.7257735555559,1652.738235000004,1200.0,81820.07768300001,54880.009513204895,13.708442999999988,1,73.36073271449993,54953.370245919396,4701.5457122962935
2025-02-20,True,0.8,0.2,warmup,271.83913067220425,,1652.738235000004,2302.64897088889,1200.0,84778.10080300001,58053.73854419839,0.0,0,0.0,58053.73854419839,8947.176683271618
2025-02-21,True,0.8,0.2,warmup,242.3564862758786,,2302.64897088889,2658.881398666666,1200.0,39008.052326000005,16848.115065857302,0.0,0,0.0,16848.115065857302,9603.055933818938
2025-02-22,True,0.7,0.3,rule,239.79172947425394,0.0,2658.881398666666,2103.8033261481487,1200.0,35421.633656000005,15361.0982065054,0.0,0,0.0,15361.0982065054,4926.250656000002
2025-02-23,True,0.7,0.3,rule,235.39385462587234,0.0,2103.8033261481487,1678.8549070740758,1200.0,79496.70510600001,53403.6129845638,0.0,0,0.0,53403.6129845638,4190.239353810697
2025-02-24,True,0.7,0.3,rule,234.68313974895125,0.0,1678.8549070740758,1649.6467948148158,1200.0,78670.35386784,52373.72789429154,15.860392000000047,1,80.65802351600024,52454.38591780754,6591.622616374492
2025-02-25,True,0.7,0.3,rule,237.49026698462436,0.08333333333333333,1649.6467948148158,1214.57022,1200.0,75893.26766700001,49401.4392534888,286.0307138666652,12,1395.5614321878902,50797.00068567669,6887.783251674901
2025-02-26,True,0.7,0.3,rule,258.8424474170748,0.28,1214.57022,1657.6547050740805,1200.0,76332.39943,50388.52280538151,0.0,0,0.0,50388.52280538151,3113.0071665020632
2025-02-27,True,0.7,0.3,rule,252.27165285784952,0.19230769230769232,1657.6547050740805,1733.1330212962969,1200.0,77554.55578,50085.45116876419,0.0,0,0.0,50085.45116876419,5900.958662366267
2025-02-28,True,0.7,0.3,rule,261.46379723389805,0.3333333333333333,1733.1330212962969,2220.3370308888907,1200.0,36450.51952,15396.265803868402,0.0,0,0.0,15396.265803868402,9376.271255530868
2025-03-01,True,0.7,0.3,rule,265.9171211877477,0.39285714285714285,2220.3370308888907,2026.9980061481474,1200.0,34675.774896999996,14482.7276660599,0.0,0,0.0,14482.7276660599,8213.085063049388
2025-03-02,True,0.8,0.2,rule,283.0384441541291,0.7586206896551724,2026.9980061481474,1326.0312051111114,1200.0,76721.04918,51039.1836040396,439.31849043333074,6,2663.0389288617343,53702.22253290134,1256.5143461522575
2025-03-03,True,0.85,0.15,rule,342.2326188451846,1.0,1326.0312051111114,1940.6733554903713,1200.0,78320.9404403,51684.91220842837,206.3511761666657,4,1062.1666181527453,52747.07882658112,1357.0304718930065
2025-03-04,True,0.85,0.15,rule,372.50497368623724,1.0,1940.6733554903713,1728.2472455555567,1200.0,76183.73420236999,50096.54513160575,0.6247333333334382,1,3.1064865000005213,50099.65161810575,2969.5086361374533
2025-03-05,True,0.85,0.15,rule,358.3230669660078,0.96875,1728.2472455555567,1902.8469835555559,1200.0,78564.2232064,50604.1761215874,0.8206845666667277,1,3.954058242200294,50608.1301798296,8402.292637493834
2025-03-06,True,0.85,0.15,rule,357.6749816112987,0.9393939393939394,1902.8469835555559,2163.192436925927,1200.0,80568.2931091,52713.27430259078,0.0,0,0.0,52713.27430259078,10317.138364375725
2025-03-07,True,0.85,0.15,rule,349.00357098889407,0.9117647058823529,2163.192436925927,2727.360076814814,1200.0,37194.569905,15867.009985227,0.0,0,0.0,15867.009985227,12704.425412037042
2025-03-08,True,0.85,0.15,rule,366.9897731246558,0.9714285714285714,2727.360076814814,2600.4845652592617,1200.0,33050.7119574,14247.61520409564,0.0,0,0.0,14247.61520409564,11287.84474250288
2025-03-09,True,0.85,0.15,rule,363.2763279635316,0.9444444444444444,2600.4845652592617,2078.6270975185207,1200.0,78359.1730976,50377.25798290776,0.0,0,0.0,50377.25798290776,11853.432371662559
2025-03-10,True,0.8,0.2,rule,337.09433666547693,0.8108108108108109,2078.6270975185207,1884.8140793333357,1200.0,76175.5935934,50244.39611887564,0.0,0,0.0,50244.39611887564,4384.4765169135835
2025-03-11,True,0.8,0.2,rule,312.0000336668382,0.7894736842105263,1884.8140793333357,1461.1063768888896,1200.0,71516.289703,45539.295335270406,451.01969493332854,3,2906.883773872386,48446.179109142795,4514.698711370378
2025-03-12,True,0.8,0.2,rule,309.96361883866666,0.7692307692307693,1461.1063768888896,1717.5386208888904,1200.0,73652.90281999999,46203.203584742,0.0,0,0.0,46203.203584742,7073.1057930864245
2025-03-13,True,0.8,0.2,rule,311.0765744198616,0.775,1717.5386208888904,1917.8508586296311,1200.0,75530.46314539999,49085.04369040016,0.0,0,0.0,49085.04369040016,3536.8038907407454
2025-03-14,True,0.8,0.2,rule,342.4792806874922,0.8536585365853658,1917.8508586296311,2773.5042233703707,1200.0,34038.175813,14167.4827561316,0.0,0,0.0,14167.4827561316,14171.250342588475
2025-03-15,True,0.8,0.2,rule,342.22687834419185,0.8095238095238095,2773.5042233703707,1750.3991194444452,1200.0,31617.4455934,13554.068458678259,0.0,0,0.0,13554.068458678259,9135.081904342389
2025-03-16,True,0.85,0.15,rule,350.48803144494593,0.8837209302325582,1750.3991194444452,2329.3552057037055,1200.0,75939.66934800001,48481.14577012081,1.6400000000001,1,8.081100000000493,48489.226870120816,8305.018414913586
2025-03-17,True,0.8,0.2,rule,337.2608723900994,0.7727272727272727,2329.3552057037055,2140.7666964814866,1200.0,73796.2898079,45644.165209556195,0.0,0,0.0,45644.165209556195,12641.426612755971
2025-03-18,True,0.85,0.15,rule,356.0774663157589,0.8888888888888888,2140.7666964814866,1613.896224333336,1200.0,70410.90845,43884.192819477,0.0,0,0.0,43884.192819477,5827.971250493839
2025-03-19,True,0.8,0.2,rule,348.02159387529974,0.8260869565217391,1613.896224333336,2258.5495027407396,1200.0,71779.76527,44328.232753182994,0.0,0,0.0,44328.232753182994,7712.519168641987
2025-03-20,True,0.85,0.15,rule,356.9542544475519,0.8936170212765957,2258.5495027407396,2209.611952814819,1200.0,73660.46147,46861.488875334006,0.0,0,0.0,46861.488875334006,7403.445408065832
2025-03-21,True,0.8,0.2,rule,324.2421236212965,0.6875,2209.611952814819,2169.187549148149,1200.0,32035.005704000003,13248.5651084909,0.0,0,0.0,13248.5651084909,17157.69659013169
2025-03-22,True,0.8,0.2,rule,328.4821579310494,0.6938775510204082,2169.187549148149,2533.6132909629623,1200.0,31767.732488999998,13146.807317000501,0.0,0,0.0,13146.807317000501,12882.774087971196
2025-03-23,True,0.8,0.2,rule,313.7686863340265,0.66,2533.6132909629623,1750.8624849629628,1200.0,69235.001493,42644.9480208284,0.0,0,0.0,42644.9480208284,7350.374161851855
2025-03-24,True,0.8,0.2,rule,318.88313335652913,0.6666666666666666,1750.8624849629628,2093.0822465555584,1200.0,69578.93685,42961.5722511,0.0,0,0.0,42961.5722511,7301.998504855962
2025-03-25,True,0.7,0.3,rule,287.4059053723169,0.46153846153846156,2093.0822465555584,1237.7823150000002,1200.0,62487.06958,38201.388293614,1685.504584199996,17,9452.42048752338,47653.808781137384,131.6764833333342
2025-03-26,True,0.8,0.2,rule,306.1091187779293,0.5471698113207547,1237.7823150000002,1894.3414124074113,1200.0,69766.929934,42296.125574711405,0.0,0,0.0,42296.125574711405,9657.97544477367
2025-03-27,True,0.8,0.2,rule,312.0022402364577,0.6481481481481481,1894.3414124074113,2021.4978392592616,1200.0,68910.63992,42144.997696709,0.0,0,0.0,42144.997696709,6088.9211964609185
2025-03-28,True,0.8,0.2,rule,316.75866521279465,0.6727272727272727,2021.4978392592616,2407.2775564814806,1200.0,31132.5614012,12662.431912791359,0.0,0,0.0,12662.431912791359,17112.611098278194
2025-03-29,True,0.7,0.3,rule,298.95430560430884,0.48214285714285715,2407.2775564814806,2028.4360031851893,1200.0,29464.694439500003,12017.71998379515,0.0,0,0.0,12017.71998379515,19568.171069804524
2025-03-30,True,0.8,0.2,rule,321.3521851509636,0.7017543859649122,2028.4360031851893,2163.154395740741,1200.0,66254.2646,39992.625427731,0.0,0,0.0,39992.625427731,7058.532029629641
2025-03-31,True,0.8,0.2,rule,307.918821976645,0.5517241379310345,2163.154395740741,2307.4559344444465,1200.0,66133.200092,40390.9309858994,0.0,0,0.0,40390.9309858994,5487.110088024702
2025-04-01,True,0.8,0.2,rule,323.84258566224037,0.711864406779661,2307.4559344444465,1350.8593742222226,1200.0,61411.046011,38154.7763793671,1373.4751543333323,3,8982.276733158826,47137.05311252592,22.865983333333702
2025-04-02,True,0.85,0.15,rule,371.7648943313512,0.9833333333333333,1350.8593742222226,1950.5582163333331,1200.0,67335.707071,41186.825133503604,915.291952933333,7,4854.016323537133,46040.84145704073,3104.603010456795
2025-04-03,True,0.85,0.15,rule,399.4668669642135,1.0,1950.5582163333331,2185.217316333336,1200.0,69110.34245,42574.750939289006,0.0,0,0.0,42574.750939289006,9065.118677654322
2025-04-04,True,0.85,0.15,rule,402.60008775594355,1.0,2185.217316333336,2826.2267404074087,1200.0,31535.175863,12866.3894671706,0.0,0,0.0,12866.3894671706,21817.601877074077
2025-04-05,True,0.85,0.15,rule,424.12743265087397,1.0,2826.2267404074087,2181.6740213703697,1200.0,29507.646555,12195.081950531501,0.0,0,0.0,12195.081950531501,15717.9838298107
2025-04-06,True,0.85,0.15,rule,407.7371418458876,0.984375,2181.6740213703697,2193.0054140740754,1200.0,68072.98,41759.531230174,0.0,0,0.0,41759.531230174,10058.242982386837
2025-04-07,True,0.85,0.15,rule,408.23463726634975,0.9846153846153847,2193.0054140740754,2262.876308037041,1200.0,67609.78458,40965.183905541,0.0,0,0.0,40965.183905541,10902.797220452678
2025-04-08,True,0.85,0.15,rule,416.137829790362,0.9848484848484849,2262.876308037041,1361.9560371851858,1200.0,63542.95175,37746.493689527,122.43450880000057,1,830.9630112256039,38577.456700752606,6327.7406688888905
2025-04-09,True,0.85,0.15,rule,367.1264241587446,0.8805970149253731,1361.9560371851858,1609.9519095925955,1200.0,66006.6982,39769.389823241996,0.0,0,0.0,39769.389823241996,2691.084933333334
2025-04-10,True,0.8,0.2,rule,347.48309190639924,0.7352941176470589,1609.9519095925955,2098.6037256666696,1200.0,65441.373657000004,39441.442991201904,0.0,0,0.0,39441.442991201904,6472.763929176957
2025-04-11,True,0.8,0.2,rule,351.7012459998441,0.782608695652174,2098.6037256666696,2208.707747629629,1200.0,29202.862309999997,11774.5099343703,0.0,0,0.0,11774.5099343703,21151.714030497948
2025-04-12,True,0.8,0.2,rule,342.80222360760473,0.7142857142857143,2208.707747629629,2395.343969666667,1200.0,28883.193019,11394.190948775402,0.0,0,0.0,11394.190948775402,17452.878572921807
2025-04-13,True,0.8,0.2,rule,344.0671583275228,0.7183098591549296,2395.343969666667,2078.2418020370405,1200.0,63202.493467,38588.0063622269,0.0,0,0.0,38588.0063622269,5481.804949279835
2025-04-14,True,0.8,0.2,rule,344.964785296192,0.7222222222222222,2078.2418020370405,1939.683505111114,1200.0,63512.15272,38091.018189613,0.0,0,0.0,38091.018189613,7429.987655308647
2025-04-15,True,0.8,0.2,rule,322.8267715280623,0.5753424657534246,1939.683505111114,1635.5788354444458,1200.0,60902.522428,35939.5982997598,0.0,0,0.0,35939.5982997598,7515.60784654322
2025-04-16,True,0.8,0.2,rule,348.7525302751809,0.7567567567567568,1635.5788354444458,1533.736058444448,1200.0,62489.454195000006,37542.200414816005,0.0,0,0.0,37542.200414816005,3075.4766227572054
2025-04-17,True,0.8,0.2,rule,326.98184192322395,0.6,1533.736058444448,2161.752801333336,1200.0,63335.263399999996,37781.977551528995,0.0,0,0.0,37781.977551528995,5916.585627942395
2025-04-18,True,0.8,0.2,rule,317.961784179469,0.5263157894736842,2161.752801333336,2534.648979,1200.0,28837.717206,11568.300046951399,0.0,0,0.0,11568.300046951399,19561.010244806588
2025-04-19,True,0.7,0.3,rule,299.135969715665,0.36363636363636365,2534.648979,1998.0752599999973,1200.0,26674.575045,10637.759181164602,0.0,0,0.0,10637.759181164602,18085.361945123455
2025-04-20,True,0.7,0.3,rule,298.4257632394972,0.34615384615384615,1998.0752599999973,1908.3786122962974,1200.0,59220.892051999996,35289.729340512,0.0,0,0.0,35289.729340512,3591.125460024697
2025-04-21,True,0.7,0.3,rule,299.6732747846999,0.379746835443038,1908.3786122962974,1464.1905189259264,1200.0,58894.886584,34767.5325576446,0.0,0,0.0,34767.5325576446,7285.224307827168
2025-04-22,True,0.8,0.2,rule,318.7120056760856,0.55,1464.1905189259264,1620.246814777778,1200.0,58693.542892,34815.2420493412,0.0,0,0.0,34815.2420493412,2718.866329958864
2025-04-23,True,0.7,0.3,rule,295.26938209096505,0.3333333333333333,1620.246814777778,1460.0600648518532,1200.0,57667.39185,34617.252751562,0.0,0,0.0,34617.252751562,2686.506832757209
2025-04-24,True,0.7,0.3,rule,296.2385898359026,0.34146341463414637,1460.0600648518532,1748.8704719259276,1200.0,59359.703109,35327.0222612495,0.0,0,0.0,35327.0222612495,8173.785632827162
2025-04-25,True,0.8,0.2,rule,315.4342004180287,0.5301204819277109,1748.8704719259276,2175.265199370373,1200.0,27864.68157,10776.9937085372,0.0,0,0.0,10776.9937085372,22923.45956765432
2025-04-26,True,0.8,0.2,rule,316.3715258951089,0.5357142857142857,2175.265199370373,2033.5998364074098,1200.0,26755.689234,10428.688026357999,0.0,0,0.0,10428.688026357999,24725.28665928807
2025-04-27,True,0.8,0.2,rule,351.3922909327785,0.8117647058823529,2033.5998364074098,1817.4326463333325,1200.0,58007.202451,34134.409777065506,0.0,0,0.0,34134.409777065506,5953.059590386835
2025-04-28,True,0.8,0.2,rule,356.3472927013653,0.8372093023255814,1817.4326463333325,1585.6560120000006,1200.0,57978.87564499999,35071.442239593,2048.876388499996,6,13073.532027547126,48144.974267140125,214.1565166666678
2025-04-29,True,0.85,0.15,rule,414.21915569229594,0.9770114942528736,1585.6560120000006,1704.7236240000009,1200.0,58601.600775,34308.834245880906,488.9915731000002,1,3236.1462307758015,37544.98047665671,8074.108019465025
2025-04-30,True,0.85,0.15,rule,414.94108059336577,0.9772727272727273,1704.7236240000009,1641.0593061481507,1200.0,59289.765071,34569.3818250254,0.0,0,0.0,34569.3818250254,7720.369161041161
2025-05-01,True,0.85,0.15,rule,423.6278535025479,0.9887640449438202,1641.0593061481507,1222.837434,1200.0,60209.684424,36664.4049825886,1710.4670696999992,19,8567.612639625764,45232.017622214364,7380.06569511112
2025-05-02,True,0.85,0.15,rule,421.81704479535637,0.9777777777777777,1222.837434,1384.564565592593,1200.0,29813.458751899998,12704.85826815372,154.53893483333303,4,760.673122276915,13465.531390430635,12819.635365292183
2025-05-03,True,0.85,0.15,rule,454.5254775954995,1.0,1384.564565592593,1343.5292355555555,1200.0,29192.311839,12174.9413444251,223.42581413333156,6,952.3104622362579,13127.251806661357,18169.747469588478
2025-05-04,True,0.85,0.15,rule,411.53665838186936,0.9239130434782609,1343.5292355555555,1239.8656464444446,1200.0,63628.228787,39054.0116465833,545.6479531333321,11,2892.332095986926,41946.34374257022,9265.331648604937
2025-05-05,True,0.85,0.15,rule,417.1026298305157,0.956989247311828,1239.8656464444446,2342.7897062518537,1200.0,66665.83298496,41230.81481406776,0.0,0,0.0,41230.81481406776,6667.850809362147
2025-05-06,True,0.8,0.2,rule,378.75502432158567,0.8617021276595744,2342.7897062518537,1625.9045470370372,1200.0,60945.475823,38120.6952777548,0.0,0,0.0,38120.6952777548,5110.64378422634
2025-05-07,True,0.8,0.2,rule,380.8659935102691,0.8631578947368421,1625.9045470370372,1643.1089981851867,1200.0,62649.424296,39023.001000547,0.0,0,0.0,39023.001000547,3866.9844524691325
2025-05-08,True,0.8,0.2,rule,365.85182370263425,0.8020833333333334,1643.1089981851867,2342.7392810111105,1200.0,65056.63205781,41179.564901407255,0.0,0,0.0,41179.564901407255,4795.553543205764
2025-05-09,True,0.8,0.2,rule,369.717031605596,0.8247422680412371,2342.7392810111105,3539.272479851854,1200.0,31232.6904425,14025.1456667128,0.0,0,0.0,14025.1456667128,18994.011548150207
2025-05-10,True,0.8,0.2,rule,332.8480274302653,0.5714285714285714,3539.272479851854,2584.3124122222252,1200.0,28751.3861609,13044.131158172611,0.0,0,0.0,13044.131158172611,15568.003044674893
2025-05-11,True,0.8,0.2,rule,347.8548082269922,0.6666666666666666,2584.3124122222252,1834.0958401148187,1200.0,63858.199651970004,39821.134642187084,53.16201666666677,3,357.5388278916674,40178.67347007875,5796.97112374487
2025-05-12,True,0.8,0.2,rule,341.0740498931555,0.59,1834.0958401148187,2400.897060962963,1200.0,65233.878769999996,40636.64005632201,0.0,0,0.0,40636.64005632201,9597.083286794244
2025-05-13,True,0.8,0.2,rule,366.12621550519697,0.801980198019802,2400.897060962963,1443.2088593703706,1200.0,60886.056809999995,37202.864875669,274.27880806666474,6,1677.3275043219537,38880.19237999096,5580.551876131696
2025-05-14,True,0.8,0.2,rule,348.79815465640957,0.6862745098039216,1443.2088593703706,1621.0269025925936,1200.0,63220.542760000004,38441.04802808601,0.0,0,0.0,38441.04802808601,6648.38795958848
